,data,precipitacao,pressao_atmosferica,radiacao,umidade_relativa,velocidade_media_vento
670,2019-06-26,51.31086956521739,131984.9733695652,120481.0794765677,10984.880434782608,79.3463768115942
671,2019-06-27,49.077536231884054,131994.15253623188,120424.14614323438,10982.172101449276,79.09637681159421
672,2019-06-28,48.84420289855072,132002.43170289855,120911.1794765677,10980.588768115942,79.07971014492753
673,2019-06-29,47.84420289855072,132009.01920289855,121377.32947656771,10974.213768115942,79.0213768115942
674,2019-06-30,47.81086956521739,132014.10670289854,121618.46129474952,10963.422101449276,78.94221014492754
675,2019-07-01,47.68586956521739,132014.4525362319,122171.28661526235,10949.50543478261,78.71721014492753
676,2019-07-02,45.652536231884056,132010.04836956522,122308.94911526234,10947.880434782608,78.32971014492753
677,2019-07-03,45.652536231884056,132006.65253623188,122240.69608495932,10930.713768115942,78.9213768115942
678,2019-07-04,46.219202898550726,132010.52753623188,121391.59783934528,10942.630434782608,79.08804347826086
679,2019-07-05,48.152536231884056,132017.33170289855,120997.41867267861,10955.422101449276,79.04221014492754
680,2019-07-06,46.677536231884055,132027.61503623187,121304.73135383804,10944.297101449274,78.94637681159419
681,2019-07-07,46.31086956521739,132042.28170289856,121870.56468717137,10928.463768115942,78.78804347826087
682,2019-07-08,46.29420289855072,132056.42336956522,122738.81468717137,10917.088768115942,78.94221014492753
683,2019-07-09,40.76086956521739,132068.33586956523,123767.81468717137,10904.505434782608,79.16721014492754
684,2019-07-10,40.62753623188406,132076.50253623188,124641.90218717138,10895.547101449274,79.5463768115942
685,2019-07-11,38.64420289855072,132080.94420289856,125586.38968717138,10883.005434782608,79.77971014492753
686,2019-07-12,38.62753623188406,132083.5150362319,126523.65218717136,10871.963768115942,79.75054347826087
687,2019-07-13,38.62753623188406,132083.96503623188,127065.30037557716,10864.338768115942,79.7463768115942
688,2019-07-14,38.62753623188406,132083.5358695652,127076.26791943681,10855.63043478261,79.5838768115942
689,2019-07-15,38.619202898550725,132084.34420289856,126678.71337398227,10857.547101449276,79.22971014492754
